Source Node,Target Node,Pair Count,SNDomain,TNDomain,year
network capacity planning,LoRa,18,IOT-App,IOT-App,2000
smart farming,IoT,7,IOT-App,IOT-App,2000
IoT farming,IoT,7,IOT-App,IOT-App,2000
agriculture smart system,IoT,7,IOT-App,IOT-App,2000
WSN agriculture,IoT,7,IOT-App,IOT-App,2000
digital farming,IoT,7,IOT-App,IOT-App,2000
5G optical transport networks,5G,10,IOT-App,IOT-App,2000
optical devices,5G,10,IOT-App,IOT-App,2000
optical transport system,5G,10,IOT-App,IOT-App,2000
optical switching,5G,10,IOT-App,IOT-App,2000
optical networking,5G,10,IOT-App,IOT-App,2000
Energy analysis,IoT,16,IOT-App,IOT-App,2000
Narrow Band Internet of Things,Internet of Things,8,IOT-App,IOT-App,2000
efficiency,Internet of Things,10,IOT-App,IOT-App,2000
Unmanned aerial vehicle,DP,8,IOT-App,IOT-App,2000
IoD,DP,8,IOT-App,IOT-App,2000
MAVLink,DP,8,IOT-App,IOT-App,2000
ROS,DP,8,IOT-App,IOT-App,2000
Cloud,DP,8,EPS-Store,IOT-App,2000
Cluster formation protocol,IoT,9,IOT-App,IOT-App,2000
Cluster based routing,IoT,9,IOT-App,IOT-App,2000
Neuro-fuzzy inference system,IoT,9,IOT-App,IOT-App,2000
Neuro-fuzzy rules,IoT,9,IOT-App,IOT-App,2000
Residual energy,IoT,9,IOT-Network,IOT-App,2000
PV monitoring,IoT,18,IOT-App,IOT-App,2000
low-cost solutions,IoT,18,IOT-App,IOT-App,2000
LoRa technology,IoT,18,IOT-App,IOT-App,2000
Task offloading,BLE,8,IOT-App,EPS-Store,2000
UAV-aided edge computing,BLE,8,IOT-App,EPS-Store,2000
energy minimization,BLE,8,IOT-App,EPS-Store,2000
bit allocation,BLE,8,IOT-App,EPS-Store,2000
trajectory optimization,BLE,8,IOT-App,EPS-Store,2000
Task offloading,IoT,13,IOT-App,IOT-App,2000
UAV-aided edge computing,IoT,13,IOT-App,IOT-App,2000
energy minimization,IoT,13,IOT-App,IOT-App,2000
bit allocation,IoT,13,IOT-App,IOT-App,2000
trajectory optimization,IoT,13,IOT-App,IOT-App,2000
LBS,SELS,9,EPS-Grid,IOT-App,2000
Location-based Service,SELS,9,IOT-App,IOT-App,2000
Privacy preserving,SELS,9,IOT-App,IOT-App,2000
Outsourced cloud,SELS,9,IOT-App,IOT-App,2000
IoT,SELS,9,IOT-App,IOT-App,2000
Internet-of-Things,SELS,9,EPS-Store,IOT-App,2000
Software defined networking,IoT,32,IOT-App,IOT-App,2000
Wearable devices,loT,8,IOT-App,IOT-Network,2000
Key establishment,loT,8,IOT-App,IOT-Network,2000
Mutual authentication,loT,8,IOT-App,IOT-Network,2000
BAN-Logic,loT,8,IOT-App,IOT-Network,2000
AVISPA,loT,8,IOT-App,IOT-Network,2000
Network functions virtualization,IoT,15,IOT-App,IOT-App,2000
Virtual Object,IoT,9,IOT-App,IOT-App,2000
Chicken swarm optimization algorithm,CS,10,IOT-App,IOT-App,2000
Cluster-based wireless sensor network,CS,10,IOT-App,IOT-App,2000
Compressive sensing matrix,CS,10,IOT-App,IOT-App,2000
Data gathering,CS,10,IOT-App,IOT-App,2000
Hybrid-CS,CS,10,IOT-App,IOT-App,2000
Plain-CS,CS,10,IOT-App,IOT-App,2000
Internet of things,CS,10,EPS-Source,IOT-App,2000
Reconstruction process,CS,10,IOT-App,IOT-App,2000
telecommunication security,IoT,9,IOT-App,IOT-App,2000
medical big data,IoT,8,IOT-App,IOT-App,2000
data preservation,IoT,8,IOT-App,IOT-App,2000
ring signature,IoT,8,IOT-App,IOT-App,2000
UMTS,IoT,10,IOT-App,IOT-App,2000
IMSI,IoT,10,IOT-App,IOT-App,2000
EPSAKA Protocol,IoT,10,IOT-App,IOT-App,2000
Hyperledger,IoT,8,IOT-App,IOT-App,2000
Packet,WSN,9,IOT-App,IOT-Network,2000
PHY,WSN,9,IOT-App,IOT-Network,2000
Protocol,WSN,9,IOT-App,IOT-Network,2000
Ad-hoc Networks,BS,8,IOT-App,EPS-Store,2000
Network Security,BS,8,IOT-App,EPS-Store,2000
Traffic Volume Attack,BS,8,IOT-App,EPS-Store,2000
Internet of Thing,EC,9,IOT-App,IOT-App,2000
6LoWPAN,EC,9,EPS-Store,IOT-App,2000
Embedded Devices,EC,9,IOT-App,IOT-App,2000
performance evaluation,EC,9,IOT-App,IOT-App,2000
COOJA simulation,EC,9,IOT-App,IOT-App,2000
DNN inference,DNN,9,IOT-App,IOT-App,2000
multi-path,DNN,9,IOT-App,IOT-App,2000
partition,DNN,9,IOT-App,IOT-App,2000
offloading,DNN,9,IOT-App,IOT-App,2000
discovery query routing,IoT,10,IOT-App,IOT-App,2000
ontology based summarization,IoT,10,IOT-App,IOT-App,2000
Wireless communication,LoRa,12,IOT-App,IOT-App,2000
Chirp modulation,LoRa,12,IOT-App,IOT-App,2000
Low-power electronics,LoRa,12,IOT-App,IOT-App,2000
Performance evaluation,LoRa,12,IOT-App,IOT-App,2000
Crowdsensing,IoT,12,IOT-App,IOT-App,2000
Abstraction,IoT,10,IOT-App,IOT-App,2000
LPWAN,LPWA,8,EPS-Load,IOT-App,2000
Quality of service,IOV,8,IOT-App,IOT-App,2000
Internet of Vehicles,IOV,8,IOT-App,IOT-App,2000
Internet of Things,IOV,8,IOT-App,IOT-App,2000
VANETS,IOV,8,IOT-App,IOT-App,2000
Machine Learning Cloud Computing,IoT,7,IOT-App,IOT-App,2000
image recognition,IoT,7,IOT-App,IOT-App,2000
Offloading,MEC,9,IOT-App,IOT-App,2000
task assignment,MEC,9,IOT-App,IOT-App,2000
IEEE 802.11ac,MEC,9,IOT-App,IOT-App,2000
Authentication,IoV,12,IOT-App,IOT-App,2000
deep reinforcement learning,IoT,10,IOT-App,IOT-App,2000
Data transmission scheme,IoT,8,IOT-App,IOT-App,2000
delegated proof of node,IoT,8,IOT-App,IOT-App,2000
public IoT service,IoT,8,IOT-App,IOT-App,2000
3D deployment,IoT,9,IOT-App,IOT-App,2000
VANETs,IoV,14,IOT-App,IOT-App,2000
MANET,IoV,14,IOT-App,IOT-App,2000
Literature review,IoT,10,IOT-App,IOT-App,2000
mobile-edge computing,IoT,10,IOT-App,IOT-App,2000
industrial IoT network,IoT,10,IOT-App,IOT-App,2000
Deep learning,reinforcement learning,8,IOT-App,IOT-App,2000
Security,reinforcement learning,8,EPS-Grid,IOT-App,2000
Markov processes,reinforcement learning,8,IOT-App,IOT-App,2000
Unmanned aerial vehicles,reinforcement learning,8,IOT-App,IOT-App,2000
Ad hoc networks,reinforcement learning,8,IOT-App,IOT-App,2000
Tutorials,reinforcement learning,8,IOT-App,IOT-App,2000
deep Q-learning,reinforcement learning,8,IOT-App,IOT-App,2000
networking,reinforcement learning,8,IOT-App,IOT-App,2000
communications,reinforcement learning,8,IOT-App,IOT-App,2000
spectrum access,reinforcement learning,8,IOT-App,IOT-App,2000
rate control,reinforcement learning,8,IOT-App,IOT-App,2000
security,reinforcement learning,10,EPS-Source,IOT-App,2000
caching,reinforcement learning,8,IOT-App,IOT-App,2000
data offloading,reinforcement learning,8,IOT-App,IOT-App,2000
data collection,reinforcement learning,8,IOT-App,IOT-App,2000
Reinforcement learning,DRL,8,IOT-App,IOT-App,2000
Deep learning,DRL,8,IOT-App,IOT-App,2000
Security,DRL,8,EPS-Grid,IOT-App,2000
Markov processes,DRL,8,IOT-App,IOT-App,2000
Unmanned aerial vehicles,DRL,8,IOT-App,IOT-App,2000
Ad hoc networks,DRL,8,IOT-App,IOT-App,2000
Tutorials,DRL,8,IOT-App,IOT-App,2000
Deep reinforcement learning,DRL,8,IOT-App,IOT-App,2000
deep Q-learning,DRL,8,IOT-App,IOT-App,2000
networking,DRL,8,IOT-App,IOT-App,2000
communications,DRL,8,IOT-App,IOT-App,2000
spectrum access,DRL,8,IOT-App,IOT-App,2000
rate control,DRL,8,IOT-App,IOT-App,2000
security,DRL,8,EPS-Source,IOT-App,2000
caching,DRL,8,IOT-App,IOT-App,2000
data offloading,DRL,8,IOT-App,IOT-App,2000
data collection,DRL,8,IOT-App,IOT-App,2000
Optimization,UAVs,8,EPS-Source,IOT-App,2000
Unmanned aerial vehicles,UAVs,13,IOT-App,IOT-App,2000
Wireless communication,UAVs,8,IOT-App,IOT-App,2000
Throughput,UAVs,8,IOT-App,IOT-App,2000
Trajectory,UAVs,13,IOT-App,IOT-App,2000
Wireless sensor networks,UAVs,8,EPS-Source,IOT-App,2000
spectrum efficiency,UAVs,8,IOT-App,IOT-App,2000
cognitive radio,UAVs,8,IOT-App,IOT-App,2000
multi-frame combined sensing,UAVs,8,IOT-App,IOT-App,2000
Intelligent agriculture,Internet of Things,8,IOT-App,IOT-App,2000
www,5G,8,IOT-App,IOT-App,2000
org,5G,8,IOT-App,IOT-App,2000
www,IoT,24,IOT-App,IOT-App,2000
org,IoT,24,IOT-App,IOT-App,2000
0,IoT,13,IOT-App,IOT-App,2000
w3,IoT,18,IOT-App,IOT-App,2000
Authentication,WBAN,9,IOT-App,IOT-App,2000
Wireless communication,WBAN,9,IOT-App,IOT-App,2000
Body area networks,WBAN,9,IOT-App,IOT-App,2000
Electrocardiography,WBAN,9,IOT-App,IOT-App,2000
Wireless sensor networks,WBAN,9,EPS-Source,IOT-App,2000
Communication system security,WBAN,9,IOT-App,IOT-App,2000
WBANs,WBAN,9,IOT-App,IOT-App,2000
Wireless body area networks,WBAN,9,IOT-App,IOT-App,2000
security,WBAN,9,EPS-Source,IOT-App,2000
certificateless authentication,WBAN,9,IOT-App,IOT-App,2000
group key management,WBAN,9,IOT-App,IOT-App,2000
electrocardiogram,WBAN,9,IOT-App,IOT-App,2000
Computer architecture,IoT,15,IOT-App,IOT-App,2000
congestion control,IoT,8,IOT-App,IOT-App,2000
5G networks,MEC,9,IOT-App,IOT-App,2000
Cache management,MEC,9,IOT-App,IOT-App,2000
Cloud Radio Access Networks,MEC,9,IOT-App,IOT-App,2000
Hierarchical cache management,MEC,9,IOT-App,IOT-App,2000
Mobile networks,MEC,9,IOT-App,IOT-App,2000
Multi-Access Edge Computing,MEC,9,IOT-App,IOT-App,2000
Telecommunications,MEC,9,IOT-App,IOT-App,2000
Device fingerprinting,IoT,10,IOT-App,IOT-App,2000
Passive measurements,IoT,10,IOT-App,IOT-App,2000
caching and computing,IoT,8,IOT-App,IOT-App,2000
geometric programming,IoT,8,IOT-App,IOT-App,2000
online algorithm,IoT,12,IOT-App,IOT-App,2000
multi-armed bandit,IoT,12,IOT-App,IOT-App,2000
flow monitoring,IoT,7,IOT-App,IOT-App,2000
network intrusion detection,IoT,7,IOT-App,IOT-App,2000
wireless power transfer,WPT,14,IOT-App,IOT-App,2000
rectenna,WPT,8,IOT-App,IOT-App,2000
Physical Layer,IoT,7,IOT-App,IOT-App,2000
IoT,high-dimensional,8,IOT-App,IOT-App,2000
Energy-Efficient Clustering,high-dimensional,8,IOT-App,IOT-App,2000
Q-learning,high-dimensional,8,IOT-App,IOT-App,2000
Lifespan-Extended Network,high-dimensional,8,IOT-App,IOT-App,2000
High-Dimensional Space,high-dimensional,8,IOT-App,IOT-App,2000
meander line,IoT,8,IOT-App,IOT-App,2000
capacitive load,IoT,8,IOT-App,IOT-App,2000
parasitic patch,IoT,8,IOT-App,IOT-App,2000
bandwidth,IoT,8,IOT-App,IOT-App,2000
green IoT,IoT,16,IOT-App,IOT-App,2000
Narrow-band IoT,IoT,21,IOT-App,IOT-App,2000
Sensor Mesh Networks,IoT,21,IOT-App,IOT-App,2000
resource directory,IoT,10,IOT-App,IOT-App,2000
transparent access,IoT,10,IOT-App,IOT-App,2000
interworking proxy,IoT,10,IOT-App,IOT-App,2000
domain name system,IoT,10,IOT-App,IOT-App,2000
open connectivity foundation,IoT,10,IOT-App,IOT-App,2000
hypertext transfer protocol,IoT,10,IOT-App,IOT-App,2000
low power and lossy networks,IoT,10,IOT-App,IOT-App,2000
wireless network,IoT,8,IOT-App,IOT-App,2000
IoT offload metrics,IoT,12,IOT-App,IOT-App,2000
offload processing,IoT,12,IOT-App,IOT-App,2000
resource-aware recommendation,IoT,12,IOT-App,IOT-App,2000
offload-oriented mobile cloud,IoT,12,IOT-App,IOT-App,2000
cloud computing platforms,IoT,15,IOT-App,IOT-App,2000
fuzzy adaptive PID,IoT,15,IOT-App,IOT-App,2000
Zig Bee,IoT,15,IOT-App,IOT-App,2000
MATLAB software,IoT,15,IOT-App,IOT-App,2000
Belkin WeMo,IoT,8,IOT-App,IOT-App,2000
Edge node authentication,IoT,10,IOT-App,IOT-App,2000
time-bound IoT authentication,IoT,10,IOT-App,IOT-App,2000
resource constrained devices,IoT,10,IOT-App,IOT-App,2000
Enrollment,IoT,9,IOT-App,IOT-App,2000
Digital Certificate,IoT,9,IOT-App,IOT-App,2000
EST,IoT,9,IOT-App,IOT-App,2000
PKI,IoT,9,IOT-App,IOT-App,2000
Cluster of Sensors,IoT,12,IOT-App,IOT-App,2000
Computing performance analysis,IoT,12,IOT-App,IOT-App,2000
virtual WSN laboratory,WSN,8,IOT-App,IOT-Network,2000
Elliptic curve cryptosystem,IoT,10,IOT-App,IOT-App,2000
fiber-wireless access network,IoT,8,IOT-App,IOT-App,2000
connection availability,IoT,8,IOT-App,IOT-App,2000
Mobile cellular communication,IoT,20,IOT-App,IOT-App,2000
data rates,IoT,20,IOT-App,IOT-App,2000
frequency,IoT,20,IOT-App,IOT-App,2000
3G,IoT,20,IOT-App,IOT-App,2000
4G and 5G,IoT,20,IOT-App,IOT-App,2000
public key cryptography,IoT,7,IOT-App,IOT-App,2000
Digital twin,DT,12,IOT-App,IOT-App,2000
virtual reality,DT,15,IOT-App,IOT-App,2000
robot control,DT,12,IOT-App,IOT-App,2000
mobile networks,DT,12,IOT-App,IOT-App,2000
network security,DT,12,EPS-Store,IOT-App,2000
Wearable device,CR,16,IOT-App,IOT-App,2000
medical Internet of Things,CR,16,IOT-App,IOT-App,2000
cardiac management,CR,16,IOT-App,IOT-App,2000
reflectance photo-plethysmography,CR,16,IOT-App,IOT-App,2000
motion artifacts,CR,16,IOT-App,IOT-App,2000
cardiac rehabilitation exercise,CR,16,IOT-App,IOT-App,2000
heart rate,CR,16,IOT-App,IOT-App,2000
Steiner tree problem,heterogeneous node,8,IOT-App,IOT-App,2000
wireless sensor network,heterogeneous node,8,EPS-Store,IOT-App,2000
Internet of Things,heterogeneous node,8,IOT-App,IOT-App,2000
Stochastic,HT,9,IOT-App,IOT-App,2000
network utility maximization,HT,9,IOT-App,IOT-App,2000
routing,HT,9,EPS-Source,IOT-App,2000
heavy-tailed data,HT,9,IOT-App,IOT-App,2000
ordinary differential equation,HT,9,IOT-App,IOT-App,2000
mobile ad hoc networks,IoT,8,IOT-App,IOT-App,2000
monitoring,CO2,7,EPS-Grid,EPS-Store,2000
prediction,CO2,7,IOT-App,EPS-Store,2000
Artificial fractals,IoT,8,IOT-App,IOT-App,2000
Object tracking,IoT,8,IOT-App,IOT-App,2000
energy harvesting,MEC,8,IOT-App,IOT-App,2000
lyapunov optimization,MEC,8,IOT-App,IOT-App,2000
Big data,Industry 4.0,12,IOT-Network,IOT-App,2000
CPS,Industry 4.0,12,IOT-App,IOT-App,2000
Data mining,Industry 4.0,12,IOT-Network,IOT-App,2000
Apriori algorithm,Industry 4.0,12,IOT-App,IOT-App,2000
Diffraction gratings,IoT,10,IOT-App,IOT-App,2000
Gratings,IoT,10,IOT-App,IOT-App,2000
queen honey bee migration algorithm,IoT,10,IOT-App,IOT-App,2000
network topology optimization,IoT,10,IOT-App,IOT-App,2000
transmission path optimization,IoT,10,IOT-App,IOT-App,2000
Cloud computing,particle swarm optimization,10,IOT-App,EPS-Store,2000
Electromagnetic side-channel attacks,IoT,9,IOT-App,IOT-App,2000
Software defined radio,IoT,9,IOT-App,IOT-App,2000
Interactive visual design,IoT,8,IOT-App,IOT-App,2000
Cyber physical interaction,IoT,8,IOT-App,IOT-App,2000
Multi-tier Fog computational model,IoT,10,IOT-App,IOT-App,2000
Remote broker,IoT,10,IOT-App,IOT-App,2000
PVFOG simulator,IoT,10,IOT-App,IOT-App,2000
Service latency,IoT,10,IOT-App,IOT-App,2000
Transmission latency,IoT,10,IOT-App,IOT-App,2000
Lightweight approach,IoT,8,IOT-App,IOT-App,2000
Secure machine learning,IoT,8,IOT-App,IOT-App,2000
Random projection,IoT,8,IOT-App,IOT-App,2000
automated planning,IoT,8,IOT-App,IOT-App,2000
semantic web of things,IoT,8,IOT-App,IOT-App,2000
Task allocation,IoT,8,IOT-App,IOT-App,2000
application store,IoT,8,IOT-App,IOT-App,2000
data-centric services,IoT,8,IOT-App,IOT-App,2000
Privacy protection,IoT,8,IOT-App,IOT-App,2000
Decentralization,IoT,10,IOT-App,IOT-App,2000
Remote Attestation,IoT,10,IOT-App,IOT-App,2000
Hybrid Cloud,IoT,8,IOT-App,IOT-App,2000
Artificial Intelligence,AI,10,IOT-App,IOT-App,2000
Device capability profiling,IoT,7,IOT-App,IOT-App,2000
Distributed Ledger Technology,IoT,13,IOT-App,IOT-App,2000
IoT test platform,IoT,8,IOT-App,IOT-App,2000
Internet of healthcare things,IoHT,10,IOT-App,IOT-App,2000
Cloud healthcare services,IoHT,10,IOT-App,IOT-App,2000
Recommender services,IoHT,10,IOT-App,IOT-App,2000
Secure multiparty computation,IoHT,10,IOT-App,IOT-App,2000
privacy-preserving,IoT,9,IOT-App,IOT-App,2000
subset aggregation,IoT,7,IOT-App,IOT-App,2000
Attribute-Based Approach,IoT,14,IOT-App,IOT-App,2000
knowledge graph,IoT,10,IOT-App,IOT-App,2000
Consensus plus innovations,PEVs,8,IOT-App,IOT-Percept,2000
distributed processing,PEVs,8,IOT-App,IOT-Percept,2000
smart city,PEVs,8,EPS-Store,IOT-Percept,2000
interdependent infrastructures,PEVs,8,IOT-App,IOT-Percept,2000
electri~ed transportation networks,PEVs,8,IOT-App,IOT-Percept,2000
smart mobility,PEVs,8,IOT-App,IOT-Percept,2000
cooperative charging,PEVs,8,IOT-App,IOT-Percept,2000
optimality conditions,PEVs,8,IOT-App,IOT-Percept,2000
Multimedia IoT,IoT,8,IOT-App,IOT-App,2000
three-dimensional visualization,IoT,8,IOT-App,IOT-App,2000
VR-IoT,IoT,8,IOT-App,IOT-App,2000
component,AED,8,EPS-Store,IOT-App,2000
IoT,AED,8,IOT-App,IOT-App,2000
Internet of Things,AED,8,IOT-App,IOT-App,2000
Edge Computing,AED,8,IOT-App,IOT-App,2000
Cloud Computing,AED,8,EPS-Grid,IOT-App,2000
EMS,AED,8,IOT-App,IOT-App,2000
Emergency Medical Service,AED,8,IOT-App,IOT-App,2000
Fault tolerance,IoT,7,IOT-App,IOT-App,2000
Mine Internet of Things,Internet of Things,10,IOT-App,IOT-App,2000
underground emergency hedging system,Internet of Things,10,IOT-App,IOT-App,2000
underground geomagnetic GRPM positioning,Internet of Things,10,IOT-App,IOT-App,2000
hedging path,Internet of Things,10,IOT-App,IOT-App,2000
spatial data mining,Internet of Things,10,IOT-App,IOT-App,2000
Sensing devices access platform,IoT,12,IOT-App,IOT-App,2000
resource description model,IoT,12,IOT-App,IOT-App,2000
adaptive access method,IoT,12,IOT-App,IOT-App,2000
wildcards pattern matching,IoT,8,IOT-App,IOT-App,2000
secret sharing,IoT,8,IOT-App,IOT-App,2000
oblivious transfer,IoT,8,IOT-App,IOT-App,2000
ISM,IoT,9,IOT-App,IOT-App,2000
Cycle time,3D,7,IOT-App,EPS-Store,2000
Hash proof system,IoT,7,IOT-App,IOT-App,2000
Lattice-based cryptography,IoT,7,IOT-App,IOT-App,2000
Vector encryption,IoT,7,IOT-App,IOT-App,2000
learning (artificial intelligence),IoT,13,IOT-App,IOT-App,2000
Computing offloading,IoT,8,IOT-App,IOT-App,2000
User behavior pattern,IoT,8,IOT-App,IOT-App,2000
Adaptive job allocation,IoT,8,IOT-App,IOT-App,2000
IoT programming platforms,IoT,7,IOT-App,IOT-App,2000
program analysis,IoT,7,IOT-App,IOT-App,2000
HEVC,Hevc,8,IOT-App,IOT-App,2000
Security requirements,IoT,7,IOT-App,IOT-App,2000
threats,Internet of Things,8,IOT-App,IOT-App,2000
security model,Internet of Things,8,IOT-App,IOT-App,2000
EDHOC,IoT,7,IOT-App,IOT-App,2000
RFID system,HAL,8,EPS-Store,IOT-App,2000
shipment delays,HAL,8,IOT-App,IOT-App,2000
paperwork inaccuracies,HAL,8,IOT-App,IOT-App,2000
tracking system,HAL,8,IOT-App,IOT-App,2000
transport efficiency,HAL,8,IOT-App,IOT-App,2000
improvement inventory operations,HAL,8,IOT-App,IOT-App,2000
warehouse management,HAL,8,IOT-App,IOT-App,2000
Living lab approach,IoT,7,IOT-App,IOT-App,2000
Socio-technical ecosystem,IoT,7,IOT-App,IOT-App,2000
IoT forensics,IoT,17,IOT-App,IOT-App,2000
Probing,IoT,17,IOT-App,IOT-App,2000
Network telescopes,IoT,17,IOT-App,IOT-App,2000
Network forensics,IoT,17,IOT-App,IOT-App,2000
L1-norm PCA,IoT,17,IOT-App,IOT-App,2000
Forensics,IoT,15,IOT-App,IOT-App,2000
computer security,IoT,8,IOT-App,IOT-App,2000
hyper-connected IoT,IoT,7,IOT-App,IOT-App,2000
context management,IoT,7,IOT-App,IOT-App,2000
Robotic Process Automation,RPA,7,IOT-App,IOT-App,2000
Communication robot,RPA,7,IOT-App,IOT-App,2000
Internet of Things,RPA,7,IOT-App,IOT-App,2000
Artificial intelfigence,RPA,7,IOT-App,IOT-App,2000
network protocols,IoT,7,IOT-App,IOT-App,2000
Hospitality,IoT,9,IOT-App,IOT-App,2000
Information and Communication Technology,IoT,9,IOT-App,IOT-App,2000
Satellite broadcasting,IoT,18,IOT-App,IOT-App,2000
Distance measurement,IoT,18,IOT-App,IOT-App,2000
dimensionality reduction,IoT,18,IOT-App,IOT-App,2000
Non-Intrusive Load Monitoring,IoT,7,IOT-App,IOT-App,2000
Home Energy Management Systems,IoT,7,IOT-App,IOT-App,2000
Demand Response,IoT,7,EPS-Source,IOT-App,2000
eMTC(Enhanced Machine Type Communication),eMTC,8,IOT-App,IOT-App,2000
CIoT,eMTC,8,IOT-App,IOT-App,2000
Cellular Internet of Things,eMTC,8,IOT-App,IOT-App,2000
VoLTE (Voice over Long-Term Evolution),eMTC,8,IOT-App,IOT-App,2000
PSM,eMTC,8,IOT-App,IOT-App,2000
Power Saving Mode,eMTC,8,IOT-App,IOT-App,2000
eDRX,eMTC,8,IOT-App,IOT-App,2000
extended Discontinuous Reception,eMTC,8,IOT-App,IOT-App,2000
LPWA,eMTC,8,IOT-App,IOT-App,2000
Low Power Wide Area,eMTC,8,IOT-App,IOT-App,2000
NB,eMTC,8,IOT-App,IOT-App,2000
Narrow Band,eMTC,8,IOT-App,IOT-App,2000
TDM(Time Division Multiplex),eMTC,8,IOT-App,IOT-App,2000
FDM(Frequency Division Multiplex),eMTC,8,IOT-App,IOT-App,2000
CDM(Code Division Multiplex),eMTC,8,IOT-App,IOT-App,2000
PSS(Primary Synchronization Signal),eMTC,8,IOT-App,IOT-App,2000
SSS(Secondary Synchronization Signal),eMTC,8,IOT-App,IOT-App,2000
IoT-Internet-of-Things,IoT,7,IOT-App,IOT-App,2000
D2D-Device-to-Device,IoT,7,IOT-App,IOT-App,2000
Traffic Modelling,IoT,7,IOT-App,IOT-App,2000
Motion-based Control,IoT,7,IOT-App,IOT-App,2000
Voice-based Control,IoT,7,IOT-App,IOT-App,2000
Cloud Server,IoT,7,IOT-App,IOT-App,2000
Gesture Recognition,IoT,7,IOT-App,IOT-App,2000
Google Voice API,IoT,7,IOT-App,IOT-App,2000
databases,IoT,8,IOT-App,IOT-App,2000
Agent-based modeling,IoT,7,IOT-App,IOT-App,2000
ambient-oriented modeling,IoT,7,IOT-App,IOT-App,2000
aspect-oriented modeling,IoT,7,IOT-App,IOT-App,2000
conceptual modeling approaches,IoT,7,IOT-App,IOT-App,2000
contract-based modeling,IoT,7,IOT-App,IOT-App,2000
fuzzy-logic modeling,IoT,7,IOT-App,IOT-App,2000
network-based modeling,IoT,7,IOT-App,IOT-App,2000
object-based modeling,IoT,7,IOT-App,IOT-App,2000
service-oriented modeling,IoT,7,IOT-App,IOT-App,2000
UX design,IoT,8,IOT-App,IOT-App,2000
Learning environment,IoT,8,IOT-App,IOT-App,2000
