Source Node,Target Node,Pair Count,SNDomain,TNDomain,year
functional boundary condition,IoT,6,IOT-App,IOT-App,2000
Resource management,D2D,6,IOT-App,EPS-Store,2000
5G mobile communication,D2D,6,IOT-App,EPS-Store,2000
Machine-to-machine communications,D2D,6,EPS-Store,EPS-Store,2000
Device to device communication,D2D,6,IOT-App,EPS-Store,2000
multi-hop routing,D2D,6,IOT-App,EPS-Store,2000
optimization,D2D,6,EPS-Store,EPS-Store,2000
quality of services,D2D,6,IOT-App,EPS-Store,2000
Authentication,WBAN,9,IOT-App,IOT-App,2000
Wireless communication,WBAN,9,IOT-App,IOT-App,2000
Body area networks,WBAN,9,IOT-App,IOT-App,2000
Electrocardiography,WBAN,9,IOT-App,IOT-App,2000
Wireless sensor networks,WBAN,9,IOT-App,IOT-App,2000
Communication system security,WBAN,9,IOT-App,IOT-App,2000
WBANs,WBAN,9,IOT-App,IOT-App,2000
Wireless body area networks,WBAN,9,IOT-App,IOT-App,2000
security,WBAN,9,IOT-App,IOT-App,2000
certificateless authentication,WBAN,9,IOT-App,IOT-App,2000
group key management,WBAN,9,IOT-App,IOT-App,2000
electrocardiogram,WBAN,9,IOT-App,IOT-App,2000
Computer architecture,IoT,15,IOT-App,IOT-App,2000
congestion control,IoT,8,IOT-App,IOT-App,2000
LWC,P2M,6,IOT-App,IOT-App,2000
Lightweight cryptography,P2M,6,IOT-App,IOT-App,2000
IoT,P2M,6,IOT-App,IOT-App,2000
Internet-of-Things,P2M,6,IOT-App,IOT-App,2000
encryption,P2M,6,EPS-Grid,IOT-App,2000
Unlicensed IoT wireless,IoT,6,IOT-App,IOT-App,2000
IEEE802.15.4g/e,IoT,6,IOT-App,IOT-App,2000
community-based IoT infrastructure,IoT,6,IOT-App,IOT-App,2000
opportunistic network,IoT,6,IOT-App,IOT-App,2000
local data production for local data consumption,IoT,6,IOT-App,IOT-App,2000
multi-hopping,IoT,6,IOT-App,IOT-App,2000
store-carry-forwarding,IoT,6,IOT-App,IOT-App,2000
low-power communication,IoT,6,IOT-App,IOT-App,2000
Cache management,5G,6,IOT-App,IOT-App,2000
Cloud Radio Access Networks,5G,6,IOT-App,IOT-App,2000
Hierarchical cache management,5G,6,IOT-App,IOT-App,2000
Mobile networks,5G,6,IOT-App,IOT-App,2000
Multi-Access Edge Computing,5G,6,IOT-App,IOT-App,2000
Telecommunications,5G,6,IOT-App,IOT-App,2000
5G networks,MEC,9,IOT-App,IOT-Network,2000
Cache management,MEC,9,IOT-App,IOT-Network,2000
Cloud Radio Access Networks,MEC,9,IOT-App,IOT-Network,2000
Hierarchical cache management,MEC,9,IOT-App,IOT-Network,2000
Mobile networks,MEC,9,IOT-App,IOT-Network,2000
Multi-Access Edge Computing,MEC,9,IOT-App,IOT-Network,2000
Telecommunications,MEC,9,IOT-App,IOT-Network,2000
5G networks,QoS,6,IOT-App,IOT-App,2000
Cache management,QoS,6,IOT-App,IOT-App,2000
Cloud Radio Access Networks,QoS,6,IOT-App,IOT-App,2000
Hierarchical cache management,QoS,6,IOT-App,IOT-App,2000
Mobile networks,QoS,6,IOT-App,IOT-App,2000
Multi-Access Edge Computing,QoS,6,IOT-App,IOT-App,2000
Telecommunications,QoS,6,IOT-App,IOT-App,2000
Device fingerprinting,IoT,10,IOT-App,IOT-App,2000
Passive measurements,IoT,10,IOT-App,IOT-App,2000
caching and computing,IoT,8,IOT-App,IOT-App,2000
geometric programming,IoT,8,IOT-App,IOT-App,2000
GANs,network slicing,6,IOT-App,IOT-App,2000
Slice,network slicing,6,IOT-App,IOT-App,2000
NFV,network slicing,6,IOT-Network,IOT-App,2000
Bistatic backscatter,IoT,5,IOT-App,IOT-App,2000
RF energy harvesting,IoT,5,IOT-Network,IOT-App,2000
low-power communications,IoT,5,IOT-App,IOT-App,2000
convex optimization,IoT,5,EPS-Source,IOT-App,2000
online algorithm,IoT,12,IOT-App,IOT-App,2000
multi-armed bandit,IoT,12,IOT-App,IOT-App,2000
Cibersecurity,IoT,5,IOT-App,IOT-App,2000
flow monitoring,IoT,7,IOT-App,IOT-App,2000
network intrusion detection,IoT,7,IOT-App,IOT-App,2000
Mining,Internet of Things,6,IOT-App,IOT-App,2000
Distributed ledger,Internet of Things,6,IOT-App,IOT-App,2000
wireless power transfer,WPT,14,IOT-App,IOT-App,2000
RF-DC converter,WPT,6,IOT-App,IOT-App,2000
rectenna,WPT,8,IOT-App,IOT-App,2000
high PAPR signals,WPT,6,IOT-App,IOT-App,2000
Cognitive Radio,5G,6,EPS-Load,IOT-App,2000
Physical Layer,IoT,7,IOT-App,IOT-App,2000
IoT,high-dimensional,8,IOT-App,IOT-App,2000
Energy-Efficient Clustering,high-dimensional,8,IOT-App,IOT-App,2000
Q-learning,high-dimensional,8,IOT-App,IOT-App,2000
Lifespan-Extended Network,high-dimensional,8,IOT-App,IOT-App,2000
High-Dimensional Space,high-dimensional,8,IOT-App,IOT-App,2000
5G system,5G,6,IOT-App,IOT-App,2000
non-public network,5G,6,IOT-App,IOT-App,2000
industrial IoT,5G,6,IOT-App,IOT-App,2000
time sensitive communication,5G,6,IOT-App,IOT-App,2000
ultra-reliable low-latency communications,5G,6,IOT-App,IOT-App,2000
integrated access and backhaul,5G,6,IOT-App,IOT-App,2000
converged edge and core clouds,5G,6,IOT-App,IOT-App,2000
positioning,5G,6,IOT-App,IOT-App,2000
NR-unlicensed,5G,6,IOT-App,IOT-App,2000
non-terrestrial network,5G,6,IOT-App,IOT-App,2000
meander line,IoT,8,IOT-App,IOT-App,2000
capacitive load,IoT,8,IOT-App,IOT-App,2000
parasitic patch,IoT,8,IOT-App,IOT-App,2000
bandwidth,IoT,8,IOT-App,IOT-App,2000
green IoT,IoT,16,IOT-App,IOT-App,2000
Heterogeneous wireless sensor networks,CH,6,IOT-App,IOT-App,2000
energy saving,CH,6,EPS-Store,IOT-App,2000
routing,CH,6,IOT-App,IOT-App,2000
Narrow-band IoT,IoT,21,IOT-App,IOT-App,2000
Sensor Mesh Networks,IoT,21,IOT-App,IOT-App,2000
Urban planning,SHM,5,IOT-App,IOT-Network,2000
ATLC,SHM,5,IOT-App,IOT-Network,2000
Zigbee,SHM,5,EPS-Store,IOT-Network,2000
Tensorflow,SHM,5,IOT-App,IOT-Network,2000
Commuters,SHM,5,IOT-App,IOT-Network,2000
resource directory,IoT,10,IOT-App,IOT-App,2000
transparent access,IoT,10,IOT-App,IOT-App,2000
interworking proxy,IoT,10,IOT-App,IOT-App,2000
domain name system,IoT,10,IOT-App,IOT-App,2000
open connectivity foundation,IoT,10,IOT-App,IOT-App,2000
hypertext transfer protocol,IoT,10,IOT-App,IOT-App,2000
resource directory,RD,6,IOT-App,IOT-App,2000
transparent access,RD,6,IOT-App,IOT-App,2000
interworking proxy,RD,6,IOT-App,IOT-App,2000
domain name system,RD,6,IOT-App,IOT-App,2000
open connectivity foundation,RD,6,IOT-App,IOT-App,2000
hypertext transfer protocol,RD,6,IOT-App,IOT-App,2000
low power and lossy networks,IoT,10,IOT-App,IOT-App,2000
wireless network,IoT,8,IOT-App,IOT-App,2000
IoT offload metrics,IoT,12,IOT-App,IOT-App,2000
offload processing,IoT,12,IOT-App,IOT-App,2000
resource-aware recommendation,IoT,12,IOT-App,IOT-App,2000
offload-oriented mobile cloud,IoT,12,IOT-App,IOT-App,2000
WBAN,WiFi,5,IOT-App,IOT-Network,2000
Wireless body area network,WiFi,5,IOT-App,IOT-Network,2000
routing protocols,WiFi,5,EPS-Source,IOT-Network,2000
residual energy,WiFi,5,IOT-App,IOT-Network,2000
health application,WiFi,5,IOT-App,IOT-Network,2000
energy efficiency,loT,6,IOT-App,IOT-Network,2000
Wi-Fi,loT,6,IOT-App,IOT-Network,2000
wireless communication,loT,6,IOT-App,IOT-Network,2000
wireless local area network,loT,6,IOT-App,IOT-Network,2000
Internet of Things,TDBU,6,IOT-App,IOT-App,2000
energy efficiency,TDBU,6,IOT-App,IOT-App,2000
Wi-Fi,TDBU,6,IOT-App,IOT-App,2000
wireless communication,TDBU,6,IOT-App,IOT-App,2000
wireless local area network,TDBU,6,IOT-App,IOT-App,2000
cloud computing platforms,IoT,15,IOT-App,IOT-App,2000
fuzzy adaptive PID,IoT,15,IOT-App,IOT-App,2000
Zig Bee,IoT,15,IOT-App,IOT-App,2000
MATLAB software,IoT,15,IOT-App,IOT-App,2000
Belkin WeMo,IoT,8,IOT-App,IOT-App,2000
Edge node authentication,IoT,10,IOT-App,IOT-App,2000
time-bound IoT authentication,IoT,10,IOT-App,IOT-App,2000
resource constrained devices,IoT,10,IOT-App,IOT-App,2000
Enrollment,IoT,9,IOT-App,IOT-App,2000
Digital Certificate,IoT,9,IOT-App,IOT-App,2000
EST,IoT,9,IOT-App,IOT-App,2000
PKI,IoT,9,IOT-App,IOT-App,2000
Short-Range Communication,IoT,5,IOT-App,IOT-App,2000
Privacy preservation,IoT,6,IOT-App,IOT-App,2000
Cluster of Sensors,IoT,12,IOT-App,IOT-App,2000
Computing performance analysis,IoT,12,IOT-App,IOT-App,2000
Millimeter wave,mmWave,6,IOT-App,IOT-Network,2000
scheduling,mmWave,6,EPS-Source,IOT-Network,2000
channel sensitive,mmWave,6,IOT-App,IOT-Network,2000
proportional fairness,mmWave,6,IOT-App,IOT-Network,2000
Constructive interference,FLEET,6,IOT-App,IOT-App,2000
capture effect,FLEET,6,IOT-Network,IOT-App,2000
clustering,FLEET,6,IOT-App,IOT-App,2000
energy-efficient,FLEET,6,IOT-App,IOT-App,2000
low-latency,FLEET,6,IOT-App,IOT-App,2000
wireless sensor networks,FLEET,6,IOT-App,IOT-App,2000
Internet of Things,FLEET,6,IOT-App,IOT-App,2000
cyber-physical systems,FLEET,6,IOT-App,IOT-App,2000
virtual WSN laboratory,WSN,8,IOT-App,IOT-App,2000
trajectory design,IoT,5,IOT-App,IOT-App,2000
Elliptic curve cryptosystem,IoT,10,IOT-App,IOT-App,2000
IoT sensing and monitoring,IoT,6,IOT-App,IOT-App,2000
transmission lines,IoT,6,IOT-App,IOT-App,2000
load-balancing,IoT,6,IOT-App,IOT-App,2000
service priority,IoT,6,IOT-App,IOT-App,2000
IoT sensing and monitoring,WSN,6,IOT-App,IOT-App,2000
transmission lines,WSN,6,IOT-App,IOT-App,2000
load-balancing,WSN,6,IOT-App,IOT-App,2000
service priority,WSN,6,IOT-App,IOT-App,2000
fiber-wireless access network,IoT,8,IOT-App,IOT-App,2000
connection availability,IoT,8,IOT-App,IOT-App,2000
Mobile cellular communication,IoT,20,IOT-App,IOT-App,2000
data rates,IoT,20,IOT-App,IOT-App,2000
frequency,IoT,20,IOT-App,IOT-App,2000
3G,IoT,20,IOT-App,IOT-App,2000
4G and 5G,IoT,20,IOT-App,IOT-App,2000
video streaming scheme,IoT,6,IOT-App,IOT-App,2000
Secure D2D communication,D2D,6,IOT-App,EPS-Store,2000
sensors,D2D,6,EPS-Store,EPS-Store,2000
key distribution,D2D,6,IOT-App,EPS-Store,2000
near field authentication,D2D,6,IOT-App,EPS-Store,2000
greedy knapsack,IoT,6,IOT-App,IOT-App,2000
resource scheduling,IoT,6,IOT-App,IOT-App,2000
matrix factorization,IoT,6,IOT-App,IOT-App,2000
Wireless sensor network,TGO,6,EPS-Store,IOT-App,2000
peer to peer network,TGO,6,IOT-App,IOT-App,2000
topology,TGO,6,IOT-App,IOT-App,2000
graph optimization,TGO,6,IOT-App,IOT-App,2000
quality of service,TGO,6,EPS-Grid,IOT-App,2000
Cooperative communications,SLIPT,6,IOT-App,IOT-App,2000
energy harvesting,SLIPT,6,IOT-App,IOT-App,2000
secure communications,SLIPT,6,IOT-App,IOT-App,2000
simultaneous lightwave information and power transfer,SLIPT,6,IOT-App,IOT-App,2000
visible light communication,SLIPT,6,IOT-App,IOT-App,2000
CIoT,LDVSL,6,IOT-App,IOT-App,2000
localization,LDVSL,6,IOT-App,IOT-App,2000
mobile anchor node,LDVSL,6,IOT-App,IOT-App,2000
diameter-varying spiral line,LDVSL,6,IOT-App,IOT-App,2000
linear fitting,LDVSL,6,IOT-App,IOT-App,2000
public key cryptography,IoT,7,IOT-App,IOT-App,2000
Blockchain,BC,5,IOT-Network,IOT-App,2000
self-powered devices,IoT,6,IOT-App,IOT-App,2000
IoT storage,IoT,6,IOT-App,IOT-App,2000
clustering,UAVs,5,IOT-App,IOT-App,2000
mobile data collection,UAVs,5,IOT-App,IOT-App,2000
timer,UAVs,5,IOT-App,IOT-App,2000
Digital twin,DT,12,IOT-App,IOT-App,2000
virtual reality,DT,15,IOT-Compute,IOT-App,2000
robot control,DT,12,IOT-App,IOT-App,2000
mobile networks,DT,12,IOT-App,IOT-App,2000
network security,DT,12,EPS-Store,IOT-App,2000
Cooperative relay,CoR,5,IOT-App,IOT-App,2000
SWIPT,CoR,5,IOT-App,IOT-App,2000
energy harvesting,CoR,5,IOT-App,IOT-App,2000
5G,CoR,5,IOT-App,IOT-App,2000
resource allocation,CoR,5,IOT-App,IOT-App,2000
relay selection,CoR,5,IOT-App,IOT-App,2000
IoT,CoR,5,IOT-App,IOT-App,2000
next-generation wireless communications,CoR,5,IOT-App,IOT-App,2000
Wearable device,CR,16,IOT-App,IOT-App,2000
medical Internet of Things,CR,16,IOT-App,IOT-App,2000
cardiac management,CR,16,IOT-App,IOT-App,2000
reflectance photo-plethysmography,CR,16,IOT-App,IOT-App,2000
motion artifacts,CR,16,IOT-App,IOT-App,2000
cardiac rehabilitation exercise,CR,16,IOT-App,IOT-App,2000
heart rate,CR,16,IOT-App,IOT-App,2000
Steiner tree problem,heterogeneous node,8,IOT-App,IOT-App,2000
wireless sensor network,heterogeneous node,8,EPS-Source,IOT-App,2000
Internet of Things,heterogeneous node,8,IOT-App,IOT-App,2000
IoT,LPWA,6,IOT-App,IOT-App,2000
Internet of Things,LPWA,6,IOT-App,IOT-App,2000
NBIoT,LPWA,6,IOT-App,IOT-App,2000
narrowband Internet of Things,LPWA,6,IOT-App,IOT-App,2000
low power wide area network,LPWA,6,IOT-Network,IOT-App,2000
green communication,LPWA,6,IOT-App,IOT-App,2000
smart agriculture,LPWA,6,IOT-Network,IOT-App,2000
smart health,LPWA,6,EPS-Store,IOT-App,2000
radio frequency,WPT,6,IOT-App,IOT-App,2000
low power technology,WPT,6,IOT-App,IOT-App,2000
green IoT,WPT,6,IOT-App,IOT-App,2000
application,WPT,6,IOT-App,IOT-App,2000
methodology,WPT,6,IOT-App,IOT-App,2000
Fractional theory,IoT,6,IOT-App,IOT-App,2000
GSA,IoT,6,IOT-App,IOT-App,2000
Gravitational search algorithm,IoT,6,IOT-App,IOT-App,2000
Multiple objectives,IoT,6,IOT-App,IOT-App,2000
multi-factor,IoT,5,IOT-App,IOT-App,2000
Stochastic,NUM,6,IOT-App,IOT-App,2000
network utility maximization,NUM,6,IOT-App,IOT-App,2000
routing,NUM,6,IOT-App,IOT-App,2000
heavy-tailed data,NUM,6,IOT-App,IOT-App,2000
ordinary differential equation,NUM,6,IOT-App,IOT-App,2000
Stochastic,HT,9,IOT-App,IOT-App,2000
network utility maximization,HT,9,IOT-App,IOT-App,2000
routing,HT,9,IOT-App,IOT-App,2000
heavy-tailed data,HT,9,IOT-App,IOT-App,2000
ordinary differential equation,HT,9,IOT-App,IOT-App,2000
Stochastic,LT,6,IOT-App,IOT-App,2000
network utility maximization,LT,6,IOT-App,IOT-App,2000
routing,LT,6,IOT-App,IOT-App,2000
heavy-tailed data,LT,6,IOT-App,IOT-App,2000
ordinary differential equation,LT,6,IOT-App,IOT-App,2000
RPL,SOs,6,EPS-Store,EPS-Grid,2000
Internet of Things,SOs,6,IOT-App,EPS-Grid,2000
Service Discovery,SOs,6,EPS-Source,EPS-Grid,2000
IEEE 802.15.4,SOs,6,EPS-Store,EPS-Grid,2000
6LoWPAN,SOs,6,EPS-Store,EPS-Grid,2000
Constrained Devices,SOs,6,IOT-App,EPS-Grid,2000
Resource Discovery,SOs,6,IOT-App,EPS-Grid,2000
3D printing,Internet of Things,6,EPS-Load,IOT-App,2000
digitizing,Internet of Things,6,IOT-App,IOT-App,2000
finite element analysis,Internet of Things,6,IOT-App,IOT-App,2000
telecommunication network routing,IoT,5,IOT-App,IOT-App,2000
particle swarm optimisation,IoT,5,IOT-Network,IOT-App,2000
Markov processes,IoT,5,IOT-App,IOT-App,2000
trusted routing scheme,IoT,5,IOT-App,IOT-App,2000
TRS-PD method,IoT,5,IOT-App,IOT-App,2000
attack pattern analysis,IoT,5,IOT-App,IOT-App,2000
secure verification,IoT,5,IOT-App,IOT-App,2000
Secure Dual Head Clustering,IoT,5,IOT-App,IOT-App,2000
security enhancement,IoT,5,IOT-App,IOT-App,2000
MANET-IoT network,IoT,5,IOT-App,IOT-App,2000
pattern discovery method,IoT,5,IOT-App,IOT-App,2000
energy-efficient secure routing scheme,IoT,5,IOT-App,IOT-App,2000
sensitivity analysis,IoT,5,IOT-Percept,IOT-App,2000
E-2-SR,IoT,5,IOT-App,IOT-App,2000
dual state Markov chain model,IoT,5,IOT-App,IOT-App,2000
opportunistic communication,IoT,5,IOT-App,IOT-App,2000
hash chain based certificate authentication,IoT,5,IOT-App,IOT-App,2000
HCCA scheme,IoT,5,IOT-App,IOT-App,2000
elliptic curve verification algorithm,IoT,5,IOT-App,IOT-App,2000
worst case particle swarm optimisation,IoT,5,IOT-App,IOT-App,2000
WC-PSO algorithm,IoT,5,IOT-App,IOT-App,2000
dual XOR-Rivest Cipher6 Encryption,IoT,5,IOT-App,IOT-App,2000
fuzzy evaluation,IoT,5,IOT-App,IOT-App,2000
DXOR-RC6 with FE algorithm,IoT,5,IOT-App,IOT-App,2000
ns-3,IoT,5,IOT-App,IOT-App,2000
26 environment,IoT,5,IOT-App,IOT-App,2000
packet delivery ratio,IoT,5,IOT-App,IOT-App,2000
attack detection ability,IoT,5,IOT-App,IOT-App,2000
routing overhead,IoT,5,IOT-App,IOT-App,2000
mobile ad hoc networks,IoT,8,IOT-App,IOT-App,2000
monitoring,CO2,7,IOT-App,EPS-Source,2000
prediction,CO2,7,IOT-App,EPS-Source,2000
Artificial fractals,IoT,8,IOT-App,IOT-App,2000
Object tracking,IoT,8,IOT-App,IOT-App,2000
IEEE transactions,IoT,6,IOT-App,IOT-App,2000
container-based virtualization,IoT,6,IOT-App,IOT-App,2000
energy harvesting,MEC,8,IOT-App,IOT-Network,2000
lyapunov optimization,MEC,8,IOT-App,IOT-Network,2000
Big data,Industry 4.0,12,IOT-App,IOT-App,2000
CPS,Industry 4.0,12,IOT-App,IOT-App,2000
Data mining,Industry 4.0,12,IOT-Network,IOT-App,2000
Apriori algorithm,Industry 4.0,12,IOT-App,IOT-App,2000
Man in the middle attack,IoT,6,IOT-App,IOT-App,2000
Risk assessment,IoT,6,EPS-Load,IOT-App,2000
Risk recovery blockchain,IoT,6,IOT-App,IOT-App,2000
Congestions control,IoT,6,IOT-App,IOT-App,2000
middleware platform,IoT,5,IOT-App,IOT-App,2000
cloud service,IoT,5,EPS-Store,IOT-App,2000
Privacy preserving,IoT,6,IOT-App,IOT-App,2000
Decryption outsourcing,IoT,6,IOT-App,IOT-App,2000
Diffraction gratings,IoT,10,IOT-App,IOT-App,2000
Gratings,IoT,10,IOT-App,IOT-App,2000
Security attack detection,IoT,6,IOT-App,IOT-App,2000
Cloud computing,EVs,6,IOT-App,EPS-Source,2000
Real-time systems,EVs,6,IOT-App,EPS-Source,2000
Edge computing,EVs,6,IOT-App,EPS-Source,2000
Quality of service,EVs,6,IOT-App,EPS-Source,2000
Games,EVs,6,IOT-App,EPS-Source,2000
Data systems,IoT,5,IOT-App,IOT-App,2000
IEC 61850,IoT,5,EPS-Grid,IOT-App,2000
smart-grid communications,IoT,5,IOT-App,IOT-App,2000
standardization in power systems,IoT,5,IOT-App,IOT-App,2000
Sub-Saharan Africa,IoT,5,IOT-App,IOT-App,2000
underserved communities,IoT,5,IOT-App,IOT-App,2000
Universal Access to Electricity,IoT,5,IOT-App,IOT-App,2000
environment monitoring,IoT,6,IOT-App,IOT-App,2000
microbial fuel cell,IoT,6,IOT-App,IOT-App,2000
power management system,IoT,6,EPS-Store,IOT-App,2000
open source,Wi-Fi,6,IOT-App,IOT-App,2000
SCADA,Wi-Fi,6,IOT-Network,IOT-App,2000
Thinger,Wi-Fi,6,IOT-App,IOT-App,2000
IO,Wi-Fi,6,IOT-App,IOT-App,2000
ESP32 Thing,Wi-Fi,6,IOT-App,IOT-App,2000
Raspberry Pi,Wi-Fi,6,IOT-App,IOT-App,2000
automation,Wi-Fi,6,EPS-Load,IOT-App,2000
instrumentation and control,Wi-Fi,6,IOT-App,IOT-App,2000
queen honey bee migration algorithm,IoT,10,IOT-App,IOT-App,2000
network topology optimization,IoT,10,IOT-App,IOT-App,2000
transmission path optimization,IoT,10,IOT-App,IOT-App,2000
Cloud computing,particle swarm optimization,10,IOT-App,EPS-Store,2000
Edge computing,particle swarm optimization,6,IOT-App,EPS-Store,2000
Workflow scheduling,particle swarm optimization,6,IOT-App,EPS-Store,2000
Makespan and cost,particle swarm optimization,6,IOT-App,EPS-Store,2000
edge computing,EASE,6,IOT-App,IOT-App,2000
energy saving,EASE,6,EPS-Store,IOT-App,2000
IoT,EASE,6,IOT-App,IOT-App,2000
reliability,EASE,6,IOT-App,IOT-App,2000
uncertainty,EASE,6,IOT-Network,IOT-App,2000
Pop learning,IoT,6,IOT-App,IOT-App,2000
Cameras,IoT,6,IOT-App,IOT-App,2000
Image edge detection,IoT,6,IOT-App,IOT-App,2000
Visual analystics,IoT,6,IOT-App,IOT-App,2000
Streaming media,IoT,6,IOT-App,IOT-App,2000
cloudlet computing,IoT,6,IOT-App,IOT-App,2000
Electromagnetic side-channel attacks,IoT,9,IOT-App,IOT-App,2000
Software defined radio,IoT,9,IOT-App,IOT-App,2000
Interactive visual design,IoT,8,IOT-App,IOT-App,2000
Cyber physical interaction,IoT,8,IOT-App,IOT-App,2000
region search,IoT,5,IOT-App,IOT-App,2000
hybrid convolutional neural network,IoT,5,IOT-App,IOT-App,2000
difficult sample mining,IoT,5,IOT-App,IOT-App,2000
improved iterative bounding box regression,IoT,5,IOT-App,IOT-App,2000
Bio-gateway,Internet of Medical Things,6,IOT-App,IOT-App,2000
tele-medicine,Internet of Medical Things,6,IOT-App,IOT-App,2000
energy optimization,Internet of Medical Things,6,EPS-Store,IOT-App,2000
eHealth,Internet of Medical Things,6,IOT-App,IOT-App,2000
Multi-tier Fog computational model,IoT,10,IOT-App,IOT-App,2000
Remote broker,IoT,10,IOT-App,IOT-App,2000
PVFOG simulator,IoT,10,IOT-App,IOT-App,2000
Service latency,IoT,10,IOT-App,IOT-App,2000
Transmission latency,IoT,10,IOT-App,IOT-App,2000
Lightweight approach,IoT,8,IOT-App,IOT-App,2000
Secure machine learning,IoT,8,IOT-App,IOT-App,2000
Random projection,IoT,8,IOT-App,IOT-App,2000
mist computing,IoT,6,IOT-App,IOT-App,2000
automated planning,IoT,8,IOT-App,IOT-App,2000
semantic web of things,IoT,8,IOT-App,IOT-App,2000
Task allocation,IoT,8,IOT-App,IOT-App,2000
application store,IoT,8,IOT-App,IOT-App,2000
data-centric services,IoT,8,IOT-App,IOT-App,2000
Internet of Things Interoperability,IoT,6,IOT-App,IOT-App,2000
Translator,IoT,6,IOT-App,IOT-App,2000
Topic,IoT,6,IOT-App,IOT-App,2000
IoT-DDL,IoT,6,IOT-App,IOT-App,2000
intelligent IoT,IoT,6,IOT-App,IOT-App,2000
knowledge sharing,IoT,6,IOT-App,IOT-App,2000
massive Internet of Things systems,IoT,5,IOT-App,IOT-App,2000
Privacy protection,IoT,8,IOT-App,IOT-App,2000
Smart Home,power management,6,IOT-Network,EPS-Load,2000
Smart Phone,power management,6,IOT-App,EPS-Load,2000
Sensor Networks,power management,6,EPS-Grid,EPS-Load,2000
Decentralization,IoT,10,IOT-App,IOT-App,2000
Remote Attestation,IoT,10,IOT-App,IOT-App,2000
Hybrid Cloud,IoT,8,IOT-App,IOT-App,2000
Social Sensing,SSEC,6,IOT-App,IOT-App,2000
Edge Computing,SSEC,6,IOT-App,IOT-App,2000
Internet of Things,SSEC,6,IOT-App,IOT-App,2000
Smart Cities,SSEC,6,IOT-Network,IOT-App,2000
network transparency,IoT,5,IOT-App,IOT-App,2000
e-Learning in Digital Ecosystems,IoT,5,IOT-App,IOT-App,2000
Digital Ecosystem Basic Technologies,IoT,5,IOT-App,IOT-App,2000
Infrastructures for industrial informatics,IoT,5,IOT-App,IOT-App,2000
Artificial Intelligence,AI,10,IOT-App,IOT-App,2000
Machine Learning,AI,6,IOT-App,IOT-App,2000
Device capability profiling,IoT,7,IOT-App,IOT-App,2000
Distributed Ledger Technology,IoT,13,IOT-App,IOT-App,2000
Disaster recovery,IoT,6,IOT-App,IOT-App,2000
Stackelberg differential game,IoT,6,IOT-App,IOT-App,2000
evolutionary game,IoT,6,IOT-App,IOT-App,2000
IoT test platform,IoT,8,IOT-App,IOT-App,2000
Raspberry Pi board,IoT,6,IOT-App,IOT-App,2000
