Source Node,Target Node,Pair Count,SNDomain,TNDomain,year
real-time optimization,power distribution systems,4,IOT-Compute,IOT-App,2000
smart grid,power distribution systems,4,EPS-Source,IOT-App,2000
District heating,DR,5,EPS-Source,EPS-Source,2000
Thermal comfort,DR,5,IOT-App,EPS-Source,2000
Field study,DR,5,IOT-App,EPS-Source,2000
cloud analytics,IoT,6,IOT-App,IOT-App,2000
demand-side management,IoT,6,IOT-Network,IOT-App,2000
fog analytics,IoT,6,IOT-App,IOT-App,2000
electrical energy management,IoT,6,IOT-App,IOT-App,2000
factories,IoT,6,IOT-App,IOT-App,2000
smart sensing,IoT,6,IOT-App,IOT-App,2000
Smart meters,IoT,6,EPS-Source,IOT-App,2000
Data block processing,IoT,6,IOT-App,IOT-App,2000
Replica management,IoT,6,IOT-App,IOT-App,2000
particle swarm optimisation,power management,4,IOT-Compute,EPS-Load,2000
IEEE standards,power management,4,EPS-Load,EPS-Load,2000
distribution networks,power management,4,EPS-Source,EPS-Load,2000
scheduling,power management,4,EPS-Source,EPS-Load,2000
demand response program,power management,4,EPS-Source,EPS-Load,2000
comparative assessment,power management,4,IOT-App,EPS-Load,2000
multiobjective problem,power management,4,IOT-App,EPS-Load,2000
modified Tribe-PSO,power management,4,IOT-App,EPS-Load,2000
emission,power management,4,IOT-Compute,EPS-Load,2000
objective functions,power management,4,IOT-App,EPS-Load,2000
time horizon,power management,4,IOT-App,EPS-Load,2000
scheduling approach,power management,4,IOT-App,EPS-Load,2000
IEEE standard distribution network,power management,4,IOT-App,EPS-Load,2000
time 24,power management,4,IOT-App,EPS-Load,2000
0 hour,power management,4,IOT-App,EPS-Load,2000
demand side management,optimal dispatch,4,EPS-Source,EPS-Source,2000
energy storage,Distributed Energy Control,4,EPS-Source,IOT-App,2000
demand side management,Distributed Energy Control,4,EPS-Source,IOT-App,2000
Model predictive control,optimal dispatch,4,EPS-Load,EPS-Source,2000
Hybrid energy systems,optimal dispatch,4,IOT-App,EPS-Source,2000
Micro-grids,optimal dispatch,4,IOT-Network,EPS-Source,2000
data aggregation,smart grids,4,EPS-Grid,EPS-Source,2000
smart gird,PLC,5,IOT-App,EPS-Load,2000
smart metering,PLC,5,EPS-Store,EPS-Load,2000
low voltage line,PLC,5,IOT-App,EPS-Load,2000
simulation,PLC,5,EPS-Load,EPS-Load,2000
measurement,PLC,5,IOT-App,EPS-Load,2000
Platform,smart grids,4,IOT-App,EPS-Source,2000
Real-time energy management,BSS,6,IOT-App,EPS-Store,2000
Distributed storage,BSS,6,IOT-App,EPS-Store,2000
Lyapunov optimization,BSS,6,IOT-App,EPS-Store,2000
Smart community,BSS,6,IOT-App,EPS-Store,2000
Demand side management,BSS,6,IOT-App,EPS-Store,2000
Load forecast,PV,4,IOT-App,EPS-Source,2000
Island power systems,PV,4,IOT-App,EPS-Source,2000
Optimal cost-emission optimization,DRP,4,IOT-App,IOT-Network,2000
Fuel cell and CHP based microgrid,DRP,4,IOT-App,IOT-Network,2000
Flexible load management,DRP,4,IOT-App,IOT-Network,2000
Compromising programming,DRP,4,IOT-App,IOT-Network,2000
Fuzzy satisfying approach,DRP,4,IOT-App,IOT-Network,2000
Circular economy,electric vehicle,4,IOT-Compute,EPS-Source,2000
Energy flexibility,electric vehicle,4,IOT-App,EPS-Source,2000
Demand aggregator,electric vehicle,4,IOT-App,EPS-Source,2000
power markets,MGA,6,IOT-Compute,IOT-App,2000
optimisation,MGA,6,IOT-Compute,IOT-App,2000
distributed power generation,MGA,6,EPS-Load,IOT-App,2000
profitability,MGA,6,IOT-App,IOT-App,2000
pricing,MGA,6,IOT-App,IOT-App,2000
optimal transactions,MGA,6,IOT-App,IOT-App,2000
price-taker MGA,MGA,6,IOT-App,IOT-App,2000
robust optimisation,MGA,6,IOT-App,IOT-App,2000
robust solution,MGA,6,IOT-App,IOT-App,2000
optimal scheduling,MGA,6,IOT-App,IOT-App,2000
pool-based day-ahead electricity market,MGA,6,IOT-App,IOT-App,2000
robust bidding strategies,MGA,6,IOT-App,IOT-App,2000
price-maker MGA,MGA,6,IOT-App,IOT-App,2000
robust scheduling,MGA,6,IOT-App,IOT-App,2000
market prices,MGA,6,IOT-App,IOT-App,2000
MGs,MGA,6,IOT-Compute,IOT-App,2000
price-maker microgrid aggregator,MGA,6,IOT-App,IOT-App,2000
pool-based electricity market,MGA,6,IOT-App,IOT-App,2000
optimal bidding strategy,MGA,6,IOT-App,IOT-App,2000
price-maker strategies,MGA,6,IOT-App,IOT-App,2000
bidding behaviour,MGA,6,IOT-App,IOT-App,2000
heat pump water heater,HPWH,4,EPS-Source,IOT-App,2000
model predictive control,HPWH,4,EPS-Store,IOT-App,2000
renewable energy generation,HPWH,4,IOT-App,IOT-App,2000
secondary frequency control,HPWH,4,IOT-App,IOT-App,2000
smart grid,HPWH,4,EPS-Source,IOT-App,2000
demand response programs,residential load scheduling,6,IOT-App,IOT-App,2000
distributed renewable energy,residential load scheduling,6,IOT-App,IOT-App,2000
electric vehicle,residential load scheduling,6,EPS-Source,IOT-App,2000
genetic algorithms,residential load scheduling,6,IOT-App,IOT-App,2000
real-time pricing,residential load scheduling,6,IOT-App,IOT-App,2000
smart grid,residential load scheduling,6,EPS-Source,IOT-App,2000
smart home energy management,residential load scheduling,6,EPS-Source,IOT-App,2000
OGS,MG,6,IOT-App,EPS-Load,2000
Optimal generation scheduling,MG,6,IOT-App,EPS-Load,2000
DFR,MG,6,IOT-App,EPS-Load,2000
Distribution feeder reconfiguration,MG,6,IOT-App,EPS-Load,2000
Electric vehicles,MG,8,EPS-Grid,EPS-Load,2000
Smart meter,smart energy system,16,EPS-Source,IOT-App,2000
Smart grid,smart energy system,16,EPS-Source,IOT-App,2000
Smart cities,smart energy system,16,EPS-Store,IOT-App,2000
IoT,smart energy system,16,IOT-App,IOT-App,2000
ICT,smart energy system,16,IOT-App,IOT-App,2000
HAN,smart energy system,16,IOT-Percept,IOT-App,2000
NAN,smart energy system,16,EPS-Source,IOT-App,2000
WAN,smart energy system,16,IOT-App,IOT-App,2000
Demand response management,power grids,8,IOT-App,EPS-Source,2000
Flow management,power grids,8,IOT-App,EPS-Source,2000
Software-defined networks,power grids,8,IOT-App,EPS-Source,2000
Stackelberg game,power grids,8,IOT-App,EPS-Source,2000
Virtual controllers,power grids,8,IOT-App,EPS-Source,2000
Demand response management,SG,12,IOT-App,EPS-Source,2000
Flow management,SG,12,IOT-App,EPS-Source,2000
Software-defined networks,SG,12,IOT-App,EPS-Source,2000
Stackelberg game,SG,12,IOT-App,EPS-Source,2000
Virtual controllers,SG,12,IOT-App,EPS-Source,2000
convex programming,DC,4,IOT-App,EPS-Source,2000
load reduction,LRC,4,EPS-Store,IOT-App,2000
flexible flow shop scheduling,LRC,4,IOT-App,IOT-App,2000
flexibility,LRC,4,IOT-App,IOT-App,2000
energy management,LRC,4,EPS-Store,IOT-App,2000
energy optimisation,LRC,4,IOT-App,IOT-App,2000
demand response,LRC,4,EPS-Source,IOT-App,2000
incentive based program,LRC,4,IOT-App,IOT-App,2000
energy management systems,IoT,4,IOT-App,IOT-App,2000
open infrastructures,IoT,4,IOT-App,IOT-App,2000
demand response,IoT,4,EPS-Source,IOT-App,2000
Power Quality monitoring,smart meter,9,IOT-App,EPS-Source,2000
IEEE 1459-2010,smart meter,9,IOT-App,EPS-Source,2000
Power Quality monitoring,IoT,9,IOT-App,IOT-App,2000
IEEE 1459-2010,IoT,9,IOT-App,IOT-App,2000
Appliance scheduling,energy storage,4,IOT-App,EPS-Source,2000
Home Energy Management System,energy storage,4,EPS-Store,EPS-Source,2000
Distributed Energy Resources (,load management,6,IOT-App,IOT-App,2000
OLSA,load management,6,IOT-App,IOT-App,2000
ORS,load management,6,IOT-App,IOT-App,2000
EV,load management,6,IOT-Network,IOT-App,2000
Automated Demand Response,DR,4,IOT-App,EPS-Source,2000
Distributed Systems,DR,4,EPS-Source,EPS-Source,2000
Solar energy,DR,4,IOT-Percept,EPS-Source,2000
Flexibility Management,DR,4,IOT-App,EPS-Source,2000
Information and Communications Technologies,DR,4,IOT-App,EPS-Source,2000
Renewable Energy Share,DR,4,IOT-App,EPS-Source,2000
Hosting capacity,DR,4,IOT-App,EPS-Source,2000
Energy Community,DR,4,IOT-App,EPS-Source,2000
Demand-Side-Management,DR,4,IOT-App,EPS-Source,2000
Building microgrid,EVs,4,IOT-App,IOT-Network,2000
energy flexibility,EVs,4,IOT-App,IOT-Network,2000
Energy efficiency,COA,4,IOT-App,IOT-App,2000
fuel cell,COA,4,EPS-Source,IOT-App,2000
supercapacitor,COA,4,IOT-Percept,IOT-App,2000
energy management,COA,4,EPS-Store,IOT-App,2000
optimization,COA,4,EPS-Source,IOT-App,2000
Grid-Connected,power management,6,IOT-App,EPS-Load,2000
GaN HEMTs,power management,6,IOT-App,EPS-Load,2000
WBG,power management,6,IOT-App,EPS-Load,2000
Energy management,PHEVs,6,IOT-Network,EPS-Load,2000
Renewable energy resources,PHEVs,6,EPS-Load,EPS-Load,2000
Electrical power quality,power quality,6,IOT-App,EPS-Source,2000
Power quality disturbances,power quality,6,IOT-App,EPS-Source,2000
Demand management,power quality,6,IOT-Compute,EPS-Source,2000
Optimization management,EVs,8,IOT-App,IOT-Network,2000
Electrical vehicle,EVs,8,IOT-App,IOT-Network,2000
Two-layer optimization,EVs,8,IOT-App,IOT-Network,2000
Differential evolution,EVs,8,IOT-App,IOT-Network,2000
Active load,GL,5,IOT-App,IOT-App,2000
clustering analysis,GL,5,IOT-App,IOT-App,2000
demand response,GL,5,EPS-Source,IOT-App,2000
elasticity coefficient,GL,5,IOT-App,IOT-App,2000
load pattern,GL,5,IOT-App,IOT-App,2000
real-time pricing,GL,5,IOT-App,IOT-App,2000
end-to-end delay,reinforcement learning,4,EPS-Store,IOT-App,2000
device-to-device communications,reinforcement learning,4,IOT-Network,IOT-App,2000
cellular networks,reinforcement learning,4,IOT-App,IOT-App,2000
smart grids,reinforcement learning,4,EPS-Source,IOT-App,2000
Fog Computing,intrusion detection system,5,EPS-Store,IOT-App,2000
Internet of Things,ELS,4,IOT-App,IOT-App,2000
Smart Grid communication,ELS,4,IOT-App,IOT-App,2000
Edge Computing,ELS,4,IOT-App,IOT-App,2000
Electric Load Signature,ELS,4,IOT-App,IOT-App,2000
Machine Learning,ELS,4,IOT-App,IOT-App,2000
Dynamic programming,DC,6,IOT-App,EPS-Source,2000
Power distribution system,DC,9,IOT-App,EPS-Source,2000
renewable generations,MG,4,IOT-Network,EPS-Load,2000
bi-level programming,MG,4,IOT-App,EPS-Load,2000
Co-Simulation,EVs,4,IOT-App,IOT-Network,2000
Emergent Behavior,EVs,4,IOT-App,IOT-Network,2000
Smart Grid Architecture Model,EVs,4,IOT-App,IOT-Network,2000
DSSE,EVs,4,IOT-App,IOT-Network,2000
Domain-specific Systems Engineering,EVs,4,IOT-App,IOT-Network,2000
Advanced metering infrastructure,KMS,4,EPS-Source,IOT-App,2000
key management system,KMS,4,IOT-App,IOT-App,2000
smart grid,KMS,4,EPS-Source,IOT-App,2000
smart meters,KMS,4,EPS-Source,IOT-App,2000
Building,EVs,6,IOT-App,IOT-Network,2000
energy trading,EVs,6,IOT-Network,IOT-Network,2000
energy market,EVs,6,IOT-App,IOT-Network,2000
Load balancing,SG,8,IOT-App,EPS-Source,2000
FFT,IoT,6,IOT-App,IOT-App,2000
Integrated community energy system,ICES,6,IOT-App,IOT-App,2000
integrated demand response,ICES,6,IOT-App,IOT-App,2000
vulnerability indicator,ICES,6,IOT-App,IOT-App,2000
WCVaR theory,ICES,6,IOT-App,IOT-App,2000
two-stage stochastic chance-constrained programming,ICES,6,IOT-App,IOT-App,2000
energy management,MGs,4,EPS-Store,IOT-Compute,2000
Data Exchange,DR,5,IOT-App,EPS-Source,2000
Platform,DR,5,IOT-App,EPS-Source,2000
Grid Support,DR,5,IOT-App,EPS-Source,2000
Energy Market,DR,5,IOT-App,EPS-Source,2000
Smart Meter Time Series,smart meter,4,IOT-App,EPS-Source,2000
State Space Reconstruction,smart meter,4,IOT-App,EPS-Source,2000
Load Profile,smart meter,4,IOT-App,EPS-Source,2000
Time Series Clustering,smart meter,4,IOT-App,EPS-Source,2000
Time Series Compression,smart meter,4,IOT-App,EPS-Source,2000
Tasks scheduling,SG,6,IOT-App,EPS-Source,2000
Response time,SG,6,IOT-App,EPS-Source,2000
Virtual machines,SG,9,IOT-App,EPS-Source,2000
Energy Management Controller,SG,4,IOT-App,EPS-Source,2000
Macro Grid,SG,4,IOT-App,EPS-Source,2000
Micro Grid,SG,4,EPS-Load,EPS-Source,2000
gated recurrent unit,LSTM,4,IOT-App,IOT-App,2000
ANN,LSTM,4,EPS-Source,IOT-App,2000
deep learning,LSTM,4,IOT-App,IOT-App,2000
ensembles,LSTM,4,IOT-App,IOT-App,2000
Renewable mitigation,DCA,4,IOT-App,IOT-App,2000
demand curtailment allocation,DCA,4,IOT-App,IOT-App,2000
communication networks,DCA,4,EPS-Source,IOT-App,2000
cybersecurity,DCA,4,IOT-App,IOT-App,2000
latency,DCA,4,IOT-Network,IOT-App,2000
Energy management systems,PEVs,4,IOT-App,EPS-Grid,2000
demand response,PEVs,4,EPS-Source,EPS-Grid,2000
economic dispatching,PEVs,4,IOT-App,EPS-Grid,2000
frequency regulation,PEVs,6,EPS-Source,EPS-Grid,2000
pricing schemes,PEVs,4,IOT-App,EPS-Grid,2000
regulation service,PEVs,4,EPS-Store,EPS-Grid,2000
Energy management systems,GIDP,4,IOT-App,IOT-App,2000
demand response,GIDP,4,EPS-Source,IOT-App,2000
demand side management,GIDP,4,EPS-Source,IOT-App,2000
economic dispatching,GIDP,4,IOT-App,IOT-App,2000
frequency regulation,GIDP,4,EPS-Source,IOT-App,2000
electric vehicle,GIDP,4,EPS-Source,IOT-App,2000
pricing schemes,GIDP,4,IOT-App,IOT-App,2000
regulation service,GIDP,4,EPS-Store,IOT-App,2000
smart grid,GIDP,4,EPS-Source,IOT-App,2000
Cyber resilience,smart grids,4,IOT-App,EPS-Source,2000
SDN,smart grids,4,IOT-App,EPS-Source,2000
Security metrics,smart grids,4,IOT-App,EPS-Source,2000
OpenFlow,smart grids,4,IOT-Network,EPS-Source,2000
IED,smart grids,4,IOT-App,EPS-Source,2000
Cyber resilience,smart grid communication,4,IOT-App,EPS-Store,2000
SDN,smart grid communication,4,IOT-App,EPS-Store,2000
Security metrics,smart grid communication,4,IOT-App,EPS-Store,2000
OpenFlow,smart grid communication,4,IOT-Network,EPS-Store,2000
IED,smart grid communication,4,IOT-App,EPS-Store,2000
distributed power generation,CES,6,EPS-Load,IOT-App,2000
renewable energy sources,CES,6,EPS-Source,IOT-App,2000
power grids,CES,6,EPS-Source,IOT-App,2000
energy management systems,CES,6,IOT-App,IOT-App,2000
power markets,CES,6,IOT-Compute,IOT-App,2000
pricing,CES,6,IOT-App,IOT-App,2000
electric power generation,CES,6,IOT-App,IOT-App,2000
demand side management,CES,6,EPS-Source,IOT-App,2000
secondary cells,CES,6,EPS-Load,IOT-App,2000
cloud energy storage service,CES,6,IOT-App,IOT-App,2000
residential microgrids,CES,6,IOT-App,IOT-App,2000
energy storage system,CES,6,EPS-Load,IOT-App,2000
ESS,CES,6,EPS-Source,IOT-App,2000
intermittence,CES,6,IOT-App,IOT-App,2000
uncertainty,CES,6,EPS-Source,IOT-App,2000
renewable energy generation,CES,6,IOT-App,IOT-App,2000
power generation,CES,6,IOT-App,IOT-App,2000
DES,CES,6,IOT-App,IOT-App,2000
high investment cost,CES,6,IOT-App,IOT-App,2000
energy storage capacity,CES,6,IOT-App,IOT-App,2000
residential areas,CES,6,IOT-App,IOT-App,2000
improved service mechanism,CES,6,IOT-App,IOT-App,2000
alternative form,CES,6,IOT-App,IOT-App,2000
energy transaction service,CES,6,IOT-App,IOT-App,2000
traditional CES service mechanism,CES,6,IOT-App,IOT-App,2000
power interaction,CES,6,IOT-App,IOT-App,2000
CES service fee,CES,6,IOT-App,IOT-App,2000
service period,CES,6,IOT-App,IOT-App,2000
energy storage utilisation,CES,6,IOT-App,IOT-App,2000
energy storage requirements,CES,6,IOT-App,IOT-App,2000
CES service decisions,CES,6,IOT-App,IOT-App,2000
energy trading decisions,CES,6,IOT-App,IOT-App,2000
users,CES,6,IOT-App,IOT-App,2000
improved CES model,CES,6,IOT-App,IOT-App,2000
MBPS,BPS,4,IOT-App,IOT-App,2000
Energy storage,BESSs,4,EPS-Source,IOT-App,2000
Smart-grid,BESSs,4,IOT-App,IOT-App,2000
Distributed control,BESSs,4,IOT-App,IOT-App,2000
Blockchain,BESSs,4,IOT-App,IOT-App,2000
Smart contract,BESSs,4,IOT-App,IOT-App,2000
Cyber-security,BESSs,4,IOT-App,IOT-App,2000
Modelling of PEM fuel cell,PEMFC,4,IOT-App,EPS-Grid,2000
Polarization curves,PEMFC,4,IOT-App,EPS-Grid,2000
Parameters extraction,PEMFC,4,IOT-App,EPS-Grid,2000
Optimization methods,PEMFC,4,IOT-App,EPS-Grid,2000
Experimental results,PEMFC,4,IOT-App,EPS-Grid,2000
distributed power generation,EVs,7,EPS-Load,IOT-Network,2000
battery powered vehicles,EVs,7,IOT-App,IOT-Network,2000
battery energy storage system,EVs,5,EPS-Grid,IOT-Network,2000
dc converter,PV,4,IOT-App,EPS-Source,2000
switching convertors,DC,4,IOT-App,EPS-Source,2000
smart power grids,EVs,4,IOT-Compute,IOT-Network,2000
genetic algorithms,EVs,4,IOT-App,IOT-Network,2000
power grids,EVs,4,EPS-Source,IOT-Network,2000
distribution networks,EVs,4,EPS-Source,IOT-Network,2000
power distribution economics,EVs,4,IOT-Compute,IOT-Network,2000
battery storage plants,EVs,4,IOT-Compute,IOT-Network,2000
optimal EV load demand,EVs,4,IOT-App,IOT-Network,2000
69-bus distribution system,EVs,4,IOT-App,IOT-Network,2000
118-bus distribution system,EVs,4,IOT-App,IOT-Network,2000
EVs loads,EVs,4,IOT-App,IOT-Network,2000
power loss minimisation,EVs,4,IOT-App,IOT-Network,2000
distribution feeder reconfiguration,EVs,4,IOT-App,IOT-Network,2000
ongoing growth,EVs,4,IOT-App,IOT-Network,2000
anticipated growth,EVs,4,IOT-App,IOT-Network,2000
uncoordinated charging,EVs,4,IOT-App,IOT-Network,2000
random charging,EVs,4,IOT-App,IOT-Network,2000
increased power loss,EVs,4,IOT-App,IOT-Network,2000
grid functionality,EVs,4,IOT-App,IOT-Network,2000
stability,EVs,4,EPS-Load,IOT-Network,2000
EV demands,EVs,4,IOT-App,IOT-Network,2000
Battery energy storage systems,BESS,9,IOT-App,IOT-Network,2000
hierarchical control,energy storage system,5,EPS-Source,EPS-Load,2000
power management strategy,energy storage,6,IOT-App,EPS-Source,2000
DC microgrid,DCESs,5,EPS-Source,IOT-App,2000
DC electric spring,DCESs,5,IOT-App,IOT-App,2000
distributed cooperative control,DCESs,5,IOT-App,IOT-App,2000
consensus algorithm,DCESs,5,IOT-Compute,IOT-App,2000
vehicular networks,EVs,4,IOT-App,IOT-Network,2000
Cascading contingency,BESS,6,IOT-App,IOT-Network,2000
Voltage recovery performance,BESS,6,IOT-App,IOT-Network,2000
Reactive power margin,BESS,6,IOT-App,IOT-Network,2000
Islanded microgrid,BESS,4,IOT-App,IOT-Network,2000
Optimal battery sizing,BESS,4,IOT-App,IOT-Network,2000
Penalty factor,BESS,4,IOT-App,IOT-Network,2000
Running cost minimization,BESS,4,IOT-App,IOT-Network,2000
Real-time,EVs,4,IOT-App,IOT-Network,2000
Equivalent hydrogen consumption minimum strategy,DC,4,IOT-App,EPS-Source,2000
MPPT-droop dual-mode control droop control,DC,4,IOT-App,EPS-Source,2000
microgrid energy management system,MG,4,IOT-App,EPS-Load,2000
mixed integer linear programming,MG,4,EPS-Source,EPS-Load,2000
adaptive neuro-fuzzy system,MG,4,IOT-App,EPS-Load,2000
short term energy forecasting,MG,4,IOT-App,EPS-Load,2000
real-time predictive controller,MG,4,IOT-App,EPS-Load,2000
adaptive autoregression forecasting algorithm,MG,4,IOT-App,EPS-Load,2000
Degradation,BESS,4,IOT-App,IOT-Network,2000
isolated microgrid,BESS,4,IOT-App,IOT-Network,2000
optimal planning,BESS,4,IOT-App,IOT-Network,2000
REVB,BESS,4,IOT-App,IOT-Network,2000
repurposed electric vehicle battery,BESS,4,IOT-App,IOT-Network,2000
risk,energy storage,4,IOT-App,EPS-Source,2000
optimal operation,energy storage,4,IOT-Percept,EPS-Source,2000
PV,home storage,4,EPS-Source,IOT-App,2000
Home storage,home storage,4,IOT-App,IOT-App,2000
Battery,home storage,4,EPS-Store,IOT-App,2000
Decentralized energy storage,home storage,4,IOT-App,IOT-App,2000
Market analysis,home storage,4,IOT-App,IOT-App,2000
Germany,home storage,4,IOT-App,IOT-App,2000
Lithium-ion,home storage,4,IOT-App,IOT-App,2000
Lead-acid,home storage,4,IOT-App,IOT-App,2000
Self-consumption,home storage,4,IOT-Percept,IOT-App,2000
Residential storage systems,home storage,4,IOT-App,IOT-App,2000
Smart grid,home storage,4,EPS-Source,IOT-App,2000
Dynamic pricing,EVs,5,IOT-App,IOT-Network,2000
Smart city,EVs,8,IOT-App,IOT-Network,2000
dimensioning,MG,4,IOT-Network,EPS-Load,2000
MG systems,MG,4,IOT-App,EPS-Load,2000
stand-alone systems,MG,4,IOT-App,EPS-Load,2000
battery characterization and modeling,MG,4,IOT-App,EPS-Load,2000
